FlockID,WEEKNO,Fowl.Pox.vaccinated,HPAI.vaccinated,NDV.vaccinated,IBV.vaccinated,IBD.vaccinated,PM.vaccinated,CODE
75-0011,1,0,0,0,0,1,0,VA002
75-0011,1,0,0,1,0,0,0,VA001
75-0011,2,1,0,0,0,0,0,VA003
75-0011,3,0,0,1,0,0,0,VA001
75-0011,3,0,1,0,0,0,0,VA004
75-0011,4,0,0,0,0,1,0,VA002
75-0011,5,0,0,0,0,0,1,VA005
75-0011,6,0,1,0,0,0,0,VA004
75-0011,7,0,0,0,0,0,0,NA
75-0011,8,0,0,0,0,0,0,NA
75-0011,9,0,0,0,0,0,0,NA
75-0011,10,0,0,0,0,0,0,NA
75-0011,11,0,0,0,0,0,0,NA
75-0011,12,0,0,0,0,0,0,NA
75-0011,13,0,0,0,0,0,0,NA
75-0011,14,0,0,0,0,0,0,NA
75-0011,15,0,0,0,0,0,0,NA
75-0011,16,0,0,0,0,0,0,NA
75-0011,17,0,0,0,0,0,0,NA
75-0011,18,0,0,0,0,0,0,NA
75-0012,1,0,0,1,0,0,0,VA001
75-0012,1,0,0,0,0,1,0,VA002
75-0012,2,1,0,0,0,0,0,VA003
75-0012,2,0,0,0,0,1,0,VA002
75-0012,3,0,1,0,0,0,0,VA004
75-0012,3,0,0,1,0,0,0,VA001
75-0012,4,0,0,1,0,0,0,VA001
75-0012,5,0,0,0,0,0,0,NA
75-0012,6,0,0,0,0,0,0,NA
75-0012,7,0,1,0,0,0,0,VA004
75-0012,8,0,0,0,0,0,1,VA005
75-0012,9,0,0,0,0,0,0,NA
75-0012,10,0,0,0,0,0,0,NA
75-0012,11,0,0,0,0,0,0,NA
75-0012,12,0,0,0,0,0,0,NA
75-0012,13,0,0,0,0,0,0,NA
75-0012,14,0,0,0,0,0,0,NA
75-0012,15,0,0,0,0,0,0,NA
75-0012,16,0,0,0,0,0,0,NA
75-0012,17,0,0,0,0,0,0,NA
75-0013,1,0,0,1,0,0,0,VA001
75-0013,1,0,0,0,0,1,0,VA002
75-0013,2,1,0,0,0,0,0,VA003
75-0013,3,0,1,0,0,0,0,VA004
75-0013,4,0,0,0,0,1,0,VA002
75-0013,5,0,0,0,0,0,0,NA
75-0013,6,0,1,0,0,0,0,VA004
75-0013,7,0,0,0,0,0,0,NA
75-0013,8,0,0,0,0,0,0,NA
75-0013,9,0,0,0,0,0,0,NA
75-0013,10,0,0,0,0,0,1,VA005
75-0013,11,0,0,0,0,0,0,NA
75-0013,12,0,0,0,0,0,0,NA
75-0013,13,0,0,0,0,0,0,NA
75-0013,14,0,0,0,0,0,0,NA
75-0013,15,0,0,0,0,0,0,NA
75-0013,16,0,0,0,0,0,0,NA
75-0014,1,0,0,1,0,0,0,VA001
75-0014,2,0,0,1,0,0,0,VA001
75-0014,3,0,1,0,0,0,0,VA004
75-0014,4,0,0,0,0,0,1,VA005
75-0014,5,0,1,0,0,0,0,VA004
75-0014,6,0,0,0,0,0,0,NA
75-0014,7,0,0,0,0,0,0,NA
75-0014,8,0,0,0,0,0,0,NA
75-0014,9,0,0,0,0,0,0,NA
75-0014,10,0,0,0,0,0,0,NA
75-0014,11,0,0,0,0,0,1,VA005
75-0014,12,0,0,0,0,0,0,NA
75-0014,13,0,0,0,0,0,0,NA
75-0014,14,0,0,0,0,0,0,NA
75-0014,15,0,0,0,0,0,0,NA
75-0014,16,0,0,0,0,0,0,NA
75-0014,17,0,0,0,0,0,0,NA
75-0014,18,0,0,0,0,0,0,NA
75-0015,1,0,0,1,0,0,0,VA001
75-0015,1,0,0,0,0,1,0,VA002
75-0015,2,1,0,0,0,0,0,VA003
75-0015,3,0,1,0,0,0,0,VA004
75-0015,4,0,0,0,0,1,0,VA002
75-0015,4,0,0,1,0,0,0,VA001
75-0015,5,0,0,0,0,0,1,VA005
75-0015,6,0,0,0,0,0,0,NA
75-0015,7,0,1,0,0,0,0,VA004
75-0015,8,0,0,0,0,0,0,NA
75-0015,9,0,0,0,0,0,1,VA005
75-0015,10,0,0,0,0,0,0,NA
75-0015,11,0,0,0,0,0,0,NA
75-0015,12,0,0,0,0,0,0,NA
75-0015,13,0,0,0,0,0,0,NA
75-0015,14,0,0,0,0,0,0,NA
75-0015,15,0,0,0,0,0,0,NA
75-0015,16,0,0,0,0,0,0,NA
75-0016,1,0,0,1,0,0,0,VA001
75-0016,1,0,0,0,0,1,0,VA002
75-0016,2,1,0,0,0,0,0,VA003
75-0016,2,0,0,1,0,0,0,VA001
75-0016,3,0,0,0,0,1,0,VA002
75-0016,3,0,1,0,0,0,0,VA004
75-0016,4,0,0,0,0,0,0,NA
75-0016,5,0,1,0,0,0,0,VA004
75-0016,6,0,0,0,0,0,0,NA
75-0016,7,0,0,0,0,0,0,NA
75-0016,8,0,0,0,0,0,1,VA005
75-0016,9,0,0,0,0,0,0,NA
75-0016,10,0,0,0,0,0,0,NA
75-0016,11,0,0,0,0,0,0,NA
75-0016,12,0,0,0,0,0,0,NA
75-0016,13,0,0,0,0,0,0,NA
75-0016,14,0,0,0,0,0,0,NA
75-0016,15,0,0,0,0,0,0,NA
75-0021,1,0,0,0,0,1,0,VA002
75-0021,1,0,0,1,0,0,0,VA001
75-0021,2,0,1,0,0,0,0,VA004
75-0021,2,1,0,0,0,0,0,VA003
75-0021,3,0,0,1,0,0,0,VA001
75-0021,4,0,0,0,0,1,0,VA002
75-0021,5,0,0,0,0,0,0,NA
75-0021,6,0,0,0,0,0,0,NA
75-0021,7,0,0,0,0,0,1,VA005
75-0021,8,0,0,0,0,0,0,NA
75-0021,9,0,0,0,0,0,0,NA
75-0021,10,0,0,0,0,0,0,NA
75-0021,11,0,0,0,0,0,0,NA
75-0021,12,0,0,0,0,0,0,NA
75-0021,13,0,0,0,0,0,0,NA
75-0021,14,0,0,0,0,0,0,NA
75-0021,15,0,0,0,0,0,0,NA
75-0021,16,0,0,0,0,0,0,NA
75-0021,17,0,0,0,0,0,0,NA
75-0022,1,0,0,0,0,1,0,VA002
75-0022,1,0,0,1,0,0,0,VA001
75-0022,2,1,0,0,0,0,0,VA003
75-0022,2,0,1,0,0,0,0,VA004
75-0022,3,0,0,1,0,0,0,VA001
75-0022,4,0,0,0,0,1,0,VA002
75-0022,5,0,0,0,0,0,0,NA
75-0022,6,0,0,0,0,0,0,NA
75-0022,7,0,0,0,0,0,1,VA005
75-0022,8,0,0,0,0,0,0,NA
75-0022,9,0,0,0,0,0,0,NA
75-0022,10,0,0,0,0,0,0,NA
75-0022,11,0,0,0,0,0,0,NA
75-0022,12,0,0,0,0,0,0,NA
75-0022,13,0,0,0,0,0,0,NA
75-0022,14,0,0,0,0,0,0,NA
75-0022,15,0,0,0,0,0,0,NA
75-0022,16,0,0,0,0,0,0,NA
75-0022,17,0,0,0,0,0,0,NA
75-0022,18,0,0,0,0,0,0,NA
75-0022,19,0,0,0,0,0,0,NA
75-0022,20,0,0,0,0,0,0,NA
75-0023,1,0,0,1,0,0,0,VA022
75-0023,1,0,0,0,0,1,0,VA002
75-0023,2,1,0,0,0,0,0,VA003
75-0023,2,0,1,0,0,0,0,VA004
75-0023,3,0,0,1,0,0,0,VA022
75-0023,4,0,0,0,0,0,0,NA
75-0023,5,0,0,0,0,0,0,NA
75-0023,6,0,0,0,0,0,0,NA
75-0023,7,0,0,0,0,0,0,NA
75-0023,8,0,0,0,0,0,1,VA005
75-0023,9,0,0,0,0,0,0,NA
75-0023,10,0,0,0,0,0,0,NA
75-0023,11,0,0,0,0,0,0,NA
75-0023,12,0,0,0,0,0,0,NA
75-0023,13,0,0,0,0,0,0,NA
75-0023,14,0,0,0,0,0,0,NA
75-0023,15,0,0,0,0,0,0,NA
75-0023,16,0,0,0,0,0,0,NA
75-0023,17,0,0,0,0,0,0,NA
75-0024,1,0,0,0,0,1,0,VA002
75-0024,1,0,0,1,0,0,0,VA001
75-0024,2,1,0,0,0,0,0,VA003
75-0024,3,0,0,1,0,0,0,VA001
75-0024,3,0,1,0,0,0,0,VA004
75-0024,4,0,0,0,0,1,0,VA002
75-0024,5,0,0,0,0,0,0,NA
75-0024,6,0,0,0,0,0,0,NA
75-0024,7,0,0,0,0,0,0,NA
75-0024,8,0,0,0,0,0,1,VA005
75-0024,9,0,0,0,0,0,0,NA
75-0024,10,0,0,0,0,0,0,NA
75-0024,11,0,0,0,0,0,0,NA
75-0024,12,0,0,0,0,0,0,NA
75-0024,13,0,0,0,0,0,0,NA
75-0024,14,0,0,0,0,0,0,NA
75-0024,15,0,0,0,0,0,0,NA
75-0024,16,0,0,0,0,0,0,NA
75-0024,17,0,0,0,0,0,0,NA
75-0024,18,0,0,0,0,0,0,NA
75-0024,19,0,0,0,0,0,0,NA
75-0025,1,0,0,1,0,0,0,VA001
75-0025,1,0,0,0,0,1,0,VA002
75-0025,2,1,0,0,0,0,0,VA003
75-0025,3,0,0,1,0,0,0,VA001
75-0025,3,0,1,0,0,0,0,VA004
75-0025,4,0,0,0,0,0,0,NA
75-0025,5,0,0,0,0,0,0,NA
75-0025,6,0,0,0,0,0,1,VA015
75-0025,7,0,0,0,0,0,0,NA
75-0025,8,0,0,0,0,0,0,NA
75-0025,9,0,0,0,0,0,0,NA
75-0025,10,0,0,0,0,0,1,VA005
75-0025,11,0,0,0,0,0,0,NA
75-0025,12,0,0,0,0,0,0,NA
75-0025,13,0,0,0,0,0,0,NA
75-0025,14,0,0,0,0,0,0,NA
75-0025,15,0,0,0,0,0,0,NA
75-0025,16,0,0,0,0,0,0,NA
75-0025,17,0,0,0,0,0,0,NA
75-0025,18,0,0,0,0,0,0,NA
75-0025,19,0,0,0,0,0,0,NA
75-0041,1,0,0,1,0,0,0,VA001
75-0041,1,0,0,1,0,0,0,VA001
75-0041,2,1,0,0,0,0,0,VA003
75-0041,2,0,0,0,0,1,0,VA002
75-0041,3,0,1,0,0,0,0,VA004
75-0041,4,0,0,1,0,0,0,VA001
75-0041,4,0,0,0,0,1,0,VA002
75-0041,5,0,0,0,0,0,0,NA
75-0041,6,0,0,0,0,0,0,NA
75-0041,7,0,0,0,0,0,0,NA
75-0041,8,0,0,0,0,0,0,NA
75-0041,9,0,1,0,0,0,0,VA004
75-0041,10,0,0,0,0,0,0,NA
75-0041,11,0,0,0,0,0,0,NA
75-0041,12,0,0,0,0,0,0,NA
75-0041,13,0,0,0,0,0,0,NA
75-0041,14,0,0,0,0,0,0,NA
75-0041,15,0,0,0,0,0,0,NA
75-0041,16,0,0,0,0,0,0,NA
75-0041,17,0,0,0,0,0,0,NA
75-0042,1,0,0,1,0,0,0,VA001
75-0042,2,0,0,0,0,1,0,VA002
75-0042,2,1,0,0,0,0,0,VA003
75-0042,3,0,1,0,0,0,0,VA004
75-0042,4,0,0,0,0,1,0,VA002
75-0042,4,0,0,1,0,0,0,VA001
75-0042,5,0,0,0,0,0,0,NA
75-0042,6,0,0,0,0,0,1,VA005
75-0042,7,0,0,0,0,0,0,NA
75-0042,8,0,1,0,0,0,0,VA004
75-0042,9,0,0,0,0,0,0,NA
75-0042,10,0,0,0,0,0,0,NA
75-0042,11,0,0,0,0,0,0,NA
75-0042,12,0,0,0,0,0,0,NA
75-0042,13,0,0,0,0,0,0,NA
75-0042,14,0,0,0,0,0,0,NA
75-0042,15,0,0,0,0,0,0,NA
75-0042,16,0,0,0,0,0,0,NA
75-0042,17,0,0,0,0,0,0,NA
75-0042,18,0,0,0,0,0,0,NA
75-0042,19,0,0,0,0,0,0,NA
75-0042,20,0,0,0,0,0,0,NA
75-0043,1,0,0,0,0,1,0,VA002
75-0043,1,0,0,1,0,0,0,VA001
75-0043,2,1,0,0,0,0,0,VA003
75-0043,3,0,0,1,0,0,0,VA001
75-0043,3,0,0,0,0,1,0,VA002
75-0043,4,0,1,0,0,0,0,VA004
75-0043,5,0,0,0,0,0,0,NA
75-0043,6,0,1,0,0,0,0,VA004
75-0043,7,0,0,0,0,0,0,NA
75-0043,8,0,0,0,0,0,0,NA
75-0043,9,0,0,0,0,0,0,NA
75-0043,10,0,0,0,0,0,0,NA
75-0043,11,0,0,0,0,0,0,NA
75-0043,12,0,0,0,0,0,0,NA
75-0043,13,0,0,0,0,0,0,NA
75-0043,14,0,0,0,0,0,0,NA
75-0043,15,0,0,0,0,0,0,NA
75-0043,16,0,0,0,0,0,0,NA
75-0044,1,0,0,0,0,1,0,VA002
75-0044,1,0,0,1,0,0,0,VA001
75-0044,2,1,0,0,0,0,0,VA003
75-0044,3,0,0,0,0,1,0,VA002
75-0044,3,0,0,1,0,0,0,VA001
75-0044,4,0,1,0,0,0,0,VA004
75-0044,5,0,0,0,0,0,0,NA
75-0044,6,0,1,0,0,0,0,VA004
75-0044,7,0,0,0,0,0,0,NA
75-0044,8,0,0,0,0,0,1,VA005
75-0044,9,0,0,0,0,0,0,NA
75-0044,10,0,0,0,0,0,0,NA
75-0044,11,0,0,0,0,0,0,NA
75-0044,12,0,0,0,0,0,0,NA
75-0044,13,0,0,0,0,0,0,NA
75-0044,14,0,0,0,0,0,0,NA
75-0044,15,0,0,0,0,0,0,NA
75-0045,1,0,0,1,0,0,0,VA001
75-0045,2,1,0,0,0,0,0,VA003
75-0045,2,0,0,0,0,1,0,VA002
75-0045,3,0,1,0,0,0,0,VA004
75-0045,4,0,0,0,0,1,0,VA002
75-0045,4,0,0,1,0,0,0,VA001
75-0045,5,0,0,0,0,0,0,NA
75-0045,6,0,0,0,0,0,1,VA005
75-0045,7,0,1,0,0,0,0,VA004
75-0045,8,0,0,0,0,0,0,NA
75-0045,9,0,0,0,0,0,0,NA
75-0045,10,0,0,0,0,0,0,NA
75-0045,11,0,0,0,0,0,0,NA
75-0045,12,0,0,0,0,0,0,NA
75-0045,13,0,0,0,0,0,0,NA
75-0045,14,0,0,0,0,0,0,NA
75-0045,15,0,0,0,0,0,0,NA
75-0046,1,0,0,1,0,0,0,VA001
75-0046,2,1,0,0,0,0,0,VA003
75-0046,2,0,0,0,0,1,0,VA002
75-0046,3,0,1,0,0,0,0,VA004
75-0046,4,0,0,0,0,1,0,VA002
75-0046,4,0,0,1,0,0,0,VA001
75-0046,5,0,0,0,0,0,0,NA
75-0046,6,0,0,0,0,0,1,VA005
75-0046,7,0,1,0,0,0,0,VA004
75-0046,8,0,0,0,0,0,0,NA
75-0046,9,0,0,0,0,0,0,NA
75-0046,10,0,0,0,0,0,0,NA
75-0046,11,0,0,0,0,0,0,NA
75-0046,12,0,0,0,0,0,0,NA
75-0046,13,0,0,0,0,0,0,NA
75-0046,14,0,0,0,0,0,0,NA
75-0046,15,0,0,0,0,0,0,NA
75-0046,16,0,0,0,0,0,0,NA
75-0046,18,0,0,0,0,0,0,NA
75-0047,1,0,0,0,0,1,0,VA002
75-0047,1,0,0,1,0,0,0,VA001
75-0047,2,1,0,0,0,0,0,VA003
75-0047,3,0,1,0,0,0,0,VA004
75-0047,4,0,0,1,0,0,0,VA001
75-0047,5,0,0,0,0,1,0,VA002
75-0047,6,0,1,0,0,0,0,VA004
75-0047,7,0,0,0,0,0,1,VA005
75-0047,8,0,0,0,0,0,0,NA
75-0047,9,0,0,0,0,0,0,NA
75-0047,10,0,0,0,0,0,0,NA
75-0047,11,0,0,0,0,0,0,NA
75-0047,12,0,0,0,0,0,0,NA
75-0047,13,0,0,0,0,0,0,NA
75-0047,14,0,0,0,0,0,0,NA
75-0047,15,0,0,0,0,0,0,NA
75-0047,16,0,0,0,0,0,0,NA
75-0047,17,0,0,0,0,0,0,NA
75-0047,17,0,0,0,0,0,0,NA
75-0051,1,0,0,0,0,1,0,VA002
75-0051,1,0,0,1,0,0,0,VA001
75-0051,2,1,0,0,0,0,0,VA003
75-0051,3,0,0,1,0,0,0,VA001
75-0051,3,0,1,0,0,0,0,VA004
75-0051,4,0,0,0,0,1,0,VA002
75-0051,5,0,0,0,0,0,0,NA
75-0051,6,0,0,0,0,0,0,NA
75-0051,7,0,0,0,0,0,1,VA005
75-0051,8,0,0,0,0,0,0,NA
75-0051,9,0,0,0,0,0,0,NA
75-0051,10,0,0,0,0,0,0,NA
75-0051,11,0,0,0,0,0,0,NA
75-0051,12,0,0,0,0,0,0,NA
75-0051,13,0,0,0,0,0,0,NA
75-0051,14,0,0,0,0,0,0,NA
75-0051,15,0,0,0,0,0,0,NA
75-0052,1,0,0,1,0,0,0,VA001
75-0052,1,0,0,0,0,1,0,VA002
75-0052,2,1,0,0,0,0,0,VA003
75-0052,3,0,0,1,0,0,0,VA001
75-0052,3,0,1,0,0,0,0,VA004
75-0052,4,0,0,0,0,1,0,VA002
75-0052,5,0,0,0,0,0,0,NA
75-0052,6,0,0,0,0,0,0,NA
75-0052,7,0,0,0,0,0,0,NA
75-0052,8,0,0,0,0,0,0,NA
75-0052,9,0,0,0,0,0,0,NA
75-0052,10,0,0,0,0,0,1,VA005
75-0052,11,0,0,0,0,0,0,NA
75-0052,12,0,0,0,0,0,0,NA
75-0052,13,0,0,0,0,0,0,NA
75-0052,14,0,0,0,0,0,0,NA
75-0052,15,0,0,0,0,0,0,NA
75-0052,16,0,0,0,0,0,0,NA
75-0052,17,0,0,0,0,0,0,NA
75-0052,18,0,0,0,0,0,0,NA
75-0052,19,0,0,0,0,0,0,NA
75-0061,1,0,0,1,0,0,0,VA001
75-0061,2,0,0,0,0,1,0,VA002
75-0061,3,0,0,1,0,0,0,VA001
75-0061,4,0,0,0,0,0,0,NA
75-0061,5,0,1,0,0,0,0,VA004
75-0061,6,0,0,0,0,0,0,NA
75-0061,7,0,0,0,0,0,1,VA005
75-0061,8,0,0,1,0,0,0,VA001
75-0061,9,0,0,0,0,0,0,NA
75-0061,10,0,0,0,0,0,0,NA
75-0061,11,0,0,0,0,0,0,NA
75-0061,12,0,0,0,0,0,0,NA
75-0061,13,0,0,0,0,0,0,NA
75-0061,14,0,0,0,0,0,0,NA
75-0061,15,0,0,0,0,0,0,NA
75-0062,1,0,0,1,0,0,0,VA001
75-0062,2,0,0,0,0,0,0,NA
75-0062,3,0,1,0,0,0,0,VA004
75-0062,3,0,0,1,0,0,0,VA001
75-0062,4,0,0,1,0,0,0,VA001
75-0062,5,0,0,0,0,0,0,NA
75-0062,6,0,0,0,0,0,0,NA
75-0062,7,0,0,0,0,0,0,NA
75-0062,8,0,0,0,0,0,0,NA
75-0062,9,0,0,0,0,0,0,NA
75-0062,10,0,0,0,0,0,0,NA
75-0062,11,0,0,0,0,0,0,NA
75-0062,12,0,0,0,0,0,0,NA
75-0062,13,0,0,0,0,0,0,NA
75-0062,14,0,0,0,0,0,0,NA
75-0062,15,0,0,0,0,0,0,NA
75-0062,16,0,0,0,0,0,0,NA
75-0062,17,0,0,0,0,0,0,NA
75-0062,18,0,0,0,0,0,0,NA
75-0062,19,0,0,0,0,0,0,NA
75-0062,20,0,0,0,0,0,0,NA
75-0062,21,0,0,0,0,0,0,NA
75-0081,1,0,0,1,0,0,0,VA001
75-0081,2,1,0,0,0,0,0,VA003
75-0081,2,0,0,0,0,1,0,VA002
75-0081,3,0,1,0,0,0,0,VA004
75-0081,3,0,0,0,0,1,0,VA002
75-0081,4,0,0,0,0,0,0,NA
75-0081,5,0,0,0,0,0,0,NA
75-0081,6,0,0,0,0,0,0,NA
75-0081,7,0,1,0,0,0,0,VA004
75-0081,8,0,0,0,0,0,0,NA
75-0081,9,0,0,0,0,0,0,NA
75-0081,10,0,0,0,0,0,0,NA
75-0081,11,0,0,0,0,0,0,NA
75-0081,12,0,0,0,0,0,0,NA
75-0081,13,0,0,0,0,0,0,NA
75-0081,14,0,0,0,0,0,0,NA
75-0081,15,0,0,0,0,0,0,NA
75-0081,16,0,0,0,0,0,0,NA
75-0081,17,0,0,0,0,0,0,NA
75-0081,18,0,0,0,0,0,0,NA
75-0082,1,0,0,1,0,0,0,VA001
75-0082,2,0,0,0,0,1,0,VA002
75-0082,2,1,0,0,0,0,0,VA003
75-0082,3,0,0,0,0,1,0,VA002
75-0082,3,0,0,1,0,0,0,VA013
75-0082,4,0,1,0,0,0,0,VA004
75-0082,5,0,0,0,0,0,0,NA
75-0082,6,0,0,0,0,0,0,NA
75-0082,7,0,0,0,0,0,0,NA
75-0082,8,0,0,0,0,0,0,NA
75-0082,9,0,0,0,0,0,0,NA
75-0082,10,0,0,0,0,0,0,NA
75-0082,11,0,0,0,0,0,0,NA
75-0082,12,0,0,0,0,0,0,NA
75-0082,13,0,0,0,0,0,0,NA
75-0082,14,0,0,0,0,0,0,NA
75-0082,15,0,0,0,0,0,0,NA
75-0082,16,0,0,0,0,0,0,NA
75-0082,17,0,0,0,0,0,0,NA
75-0082,18,0,0,0,0,0,0,NA
75-0091,1,0,0,1,0,0,0,VA001
75-0091,1,0,0,0,0,1,0,VA002
75-0091,2,1,0,0,0,0,0,VA003
75-0091,3,0,0,1,0,0,0,VA001
75-0091,3,0,1,0,0,0,0,VA004
75-0091,4,0,0,0,0,1,0,VA002
75-0091,5,0,0,0,0,0,0,NA
75-0091,6,0,0,0,0,0,0,NA
75-0091,7,0,1,0,0,0,0,VA004
75-0091,7,0,0,0,0,0,1,VA005
75-0091,8,0,0,0,0,0,0,NA
75-0091,9,0,0,0,0,0,0,NA
75-0091,10,0,0,0,0,0,0,NA
75-0091,11,0,0,0,0,0,0,NA
75-0091,12,0,0,0,0,0,0,NA
75-0091,13,0,0,0,0,0,0,NA
75-0091,14,0,0,0,0,0,0,NA
75-0101,1,0,0,1,0,0,0,VA001
75-0101,1,0,0,1,0,0,0,VA014
75-0101,2,1,0,0,0,0,0,VA003
75-0101,2,0,0,0,0,1,0,VA002
75-0101,3,0,0,0,0,0,0,NA
75-0101,4,0,0,0,0,0,0,NA
75-0101,5,0,1,0,0,0,0,VA004
75-0101,6,0,0,0,0,0,0,NA
75-0101,7,0,0,0,0,0,0,NA
75-0101,8,0,0,0,0,0,1,VA005
75-0101,9,0,0,0,0,0,0,NA
75-0101,10,0,0,0,0,0,0,NA
75-0101,11,0,0,0,0,0,0,NA
75-0101,12,0,0,0,0,0,0,NA
75-0101,13,0,0,0,0,0,0,NA
75-0101,14,0,0,0,0,0,0,NA
75-0101,15,0,0,0,0,0,0,NA
75-0101,16,0,0,0,0,0,0,NA
75-0111,1,0,0,1,0,0,0,VA001
75-0111,1,0,0,0,0,1,0,VA002
75-0111,2,1,0,0,0,0,0,VA003
75-0111,3,0,1,0,0,0,0,VA004
75-0111,3,0,0,1,0,0,0,VA001
75-0111,4,0,0,0,0,1,0,VA002
75-0111,5,0,0,0,0,0,0,NA
75-0111,6,0,0,0,0,0,0,NA
75-0111,7,0,0,0,0,0,0,NA
75-0111,8,0,0,0,0,0,0,NA
75-0111,9,0,0,0,0,0,0,NA
75-0111,10,0,0,0,0,0,0,NA
75-0111,11,0,0,0,0,0,0,NA
75-0111,12,0,0,0,0,0,0,NA
75-0111,13,0,0,0,0,0,0,NA
75-0111,14,0,0,0,0,0,0,NA
75-0111,15,0,0,0,0,0,0,NA
75-0112,1,0,0,1,0,0,0,VA001
75-0112,1,0,0,0,0,1,0,VA002
75-0112,2,1,0,0,0,0,0,VA003
75-0112,3,0,1,0,0,0,0,VA004
75-0112,3,0,0,1,0,0,0,VA001
75-0112,4,0,0,0,0,1,0,VA002
75-0112,5,0,0,0,0,0,0,NA
75-0112,6,0,0,0,0,0,0,NA
75-0112,7,0,0,0,0,0,0,NA
75-0112,8,0,0,0,0,0,0,NA
75-0112,9,0,0,0,0,0,0,NA
75-0112,10,0,0,0,0,0,0,NA
75-0112,11,0,0,0,0,0,0,NA
75-0112,12,0,0,0,0,0,0,NA
75-0112,13,0,0,0,0,0,0,NA
75-0112,14,0,0,0,0,0,0,NA
75-0112,15,0,0,0,0,0,0,NA
75-0112,16,0,0,0,0,0,0,NA
75-0112,17,0,0,0,0,0,0,NA
75-0112,18,0,0,0,0,0,0,NA
75-0121,1,0,0,1,0,0,0,VA001
75-0121,2,0,0,1,0,0,0,VA001
75-0121,3,0,1,0,0,0,0,VA004
75-0121,4,0,0,0,0,0,0,NA
75-0121,5,0,0,0,0,0,0,NA
75-0121,6,0,0,0,0,0,0,NA
75-0121,7,0,0,0,0,0,0,NA
75-0121,8,0,0,0,0,0,0,NA
75-0121,9,0,0,0,0,0,0,NA
75-0121,10,0,0,0,0,0,0,NA
75-0121,11,0,0,0,0,0,0,NA
75-0122,1,0,0,1,0,0,0,VA001
75-0122,2,0,0,0,0,0,0,NA
75-0122,3,0,1,0,0,0,0,VA004
75-0122,4,0,0,0,0,0,0,NA
75-0122,5,0,0,0,0,0,0,NA
75-0122,6,0,0,0,0,0,0,NA
75-0122,7,0,0,0,0,0,0,NA
75-0122,8,0,0,0,0,0,0,NA
75-0122,9,0,1,0,0,0,0,VA004
75-0122,10,0,0,0,0,0,0,NA
75-0122,11,0,0,0,0,0,0,NA
75-0122,12,0,0,0,0,0,0,NA
75-0122,13,0,0,0,0,0,0,NA
75-0122,14,0,0,0,0,0,1,VA005
75-0122,15,0,0,0,0,0,0,NA
75-0122,16,0,0,0,0,0,0,NA
75-0122,17,0,0,0,0,0,0,NA
75-0123,1,0,0,1,0,0,0,VA001
75-0123,2,0,0,0,0,1,0,VA002
75-0123,2,1,0,0,0,0,0,VA003
75-0123,3,0,1,0,0,0,0,VA004
75-0123,4,0,0,1,0,0,0,VA001
75-0123,5,0,0,0,0,1,0,VA002
75-0123,6,0,0,0,0,0,0,NA
75-0123,7,0,1,0,0,0,0,VA004
75-0123,8,0,0,0,0,0,0,NA
75-0123,9,0,0,0,0,0,0,NA
75-0123,10,0,0,0,0,0,0,NA
75-0123,11,0,0,0,0,0,0,NA
75-0123,12,0,0,0,0,0,0,NA
75-0123,13,0,0,0,0,0,0,NA
75-0123,14,0,0,0,0,0,0,NA
75-0124,1,0,0,1,0,0,0,VA001
75-0124,1,0,0,0,0,1,0,VA002
75-0124,2,1,0,0,0,0,0,VA003
75-0124,3,0,1,0,0,0,0,VA004
75-0124,4,0,0,0,0,1,0,VA002
75-0124,4,0,0,1,0,0,0,VA001
75-0124,5,0,0,0,0,0,0,NA
75-0124,6,0,0,0,0,0,0,NA
75-0124,7,0,0,0,0,0,0,NA
75-0124,8,0,0,0,0,0,1,VA005
75-0124,9,0,0,0,0,0,0,NA
75-0124,10,0,0,0,0,0,0,NA
75-0124,11,0,0,0,0,0,0,NA
75-0124,12,0,0,0,0,0,0,NA
75-0124,13,0,0,0,0,0,0,NA
75-0124,14,0,0,0,0,0,0,NA
75-0125,1,0,0,1,0,0,0,VA001
75-0125,2,0,0,0,0,1,0,VA002
75-0125,3,0,1,0,0,0,0,VA004
75-0125,3,0,0,1,0,0,0,VA001
75-0125,4,0,0,0,0,1,0,VA002
75-0125,5,0,0,0,0,0,0,NA
75-0125,6,0,0,0,0,0,0,NA
75-0125,7,0,1,0,0,0,0,VA004
75-0125,8,0,0,0,0,0,0,NA
75-0125,9,0,0,0,0,0,0,NA
75-0125,10,0,0,0,0,0,0,NA
75-0125,11,0,0,0,0,0,0,NA
75-0125,12,0,0,0,0,0,0,NA
75-0125,13,0,0,0,0,0,0,NA
75-0126,1,0,0,0,0,1,0,VA002
75-0126,1,0,0,1,0,0,0,VA001
75-0126,2,0,1,0,0,0,0,VA004
75-0126,2,1,0,0,0,0,0,VA003
75-0126,3,0,0,1,0,0,0,VA001
75-0126,3,0,0,0,0,1,0,VA002
75-0126,4,0,0,0,0,1,0,VA002
75-0126,5,0,0,0,0,0,0,NA
75-0126,6,0,1,0,0,0,0,VA004
75-0126,7,0,0,0,0,0,0,NA
75-0126,8,0,0,0,0,0,0,NA
75-0126,9,0,0,0,0,0,1,VA005
75-0126,10,0,0,0,0,0,0,NA
75-0126,11,0,0,0,0,0,0,NA
75-0126,12,0,0,0,0,0,0,NA
75-0126,13,0,0,0,0,0,0,NA
75-0126,14,0,0,0,0,0,0,NA
